IdEntidad;GÇnero;Fecha nacimiento;Localidad;Provincia;C¢digo postal;Fidelidad;Fecha entrega;Fecha matriculaci¢n;Fecha venta;Fecha apertura;Km £ltima OR;Gama;Modelo;Versi¢n;Motor;Color
4035690#1;female;19/11/1959;SEVILLA;Sevilla;41003;FIEL;17/01/2017;30/12/2016;30/12/2016;10/11/2021;31913;YARIS;YARIS HYBRID FEEL! BI-TONO;2016;1.5;Bi-tono Blanco Glaciar+Techo frac
4035633#1;male;05/08/1956;UMBRETE;Sevilla;41806;POT INFIEL;15/03/2012;15/03/2012;10/11/2014;04/05/2021;127754;AURIS;AURIS 5P 130 M/T ACTIVE;2011;1.6;Rojo Red Hot
4035549#1;female;;TOCINA;Sevilla;41340;INFIEL;04/04/2012;;29/03/2012;16/09/2013;18151;YARIS;YARIS 90D City 5P;2012;1.4 High;Gris Grafito
4035495#1;male;22/11/1976;SEVILLA;Sevilla;41012;POT INFIEL;09/08/2017;28/07/2017;28/07/2017;28/06/2021;49883;RAV 4;RAV4 hybrid 4x2 Feel;2017;2.5;Blanco Perlado
4035476#1;male;06/09/1944;DOS HERMANAS;Sevilla;41701;INFIEL;;;;14/08/2020;121179;N/A;N/A;2003;N/A;N/A
4035466#1;male;23/05/1954;SEVILLA;Sevilla;41007;FIEL;11/08/2021;12/08/2021;11/08/2021;11/05/2022;4825;TOYOTA C-HR;TOYOTA C-HR 125H eCVT 5 P. ADV;2021;1.8;Blanco Perlado
4035452#1;male;10/11/1973;Marchena;Sevilla;41620;INFIEL;;23/10/2012;23/10/2012;21/08/2018;133521;RAV 4;RAV4 2.2 ADVANCE 4X2;2012;2.2;Blanco Classic
4035348#1;male;08/04/1956;SEVILLA;Sevilla;41008;INFIEL;;22/12/2008;22/12/2008;14/07/2016;137466;VERSO;COROLLA VERSO D4D 136 7PZ SOL;2008;2.2;Plata Metal
4035297#1;male;30/07/1968;;;;POT INFIEL;;01/07/2008;30/06/2008;25/05/2021;234997;VERSO;COROLLA VERSO 1.8 7PZ SOL;2008;1.8;Azul Claro Mica Metal
4035236#1;female;17/09/1983;C†diz;C†diz;11012;FIEL;;28/07/2005;27/07/2005;09/04/2021;1;COROLLA SEDAN;COROLLA 1.4 D4D 90 5P SOL;2004;1.4 High;Gris Mica MT
4035236#1;female;17/09/1983;C†diz;C†diz;11012;FIEL;14/08/2017;30/06/2017;30/06/2017;08/09/2021;72549;VERSO;VERSO 115D Advance 7 Plazas;2017;1.6;Rojo Tokio
4035234#1;male;02/02/1965;SEVILLA;Sevilla;41007;FIEL;;03/07/2009;03/07/2009;26/07/2021;109825;VERSO;VERSO 2.0 D4D 7PZ ACTIVE;2009;2.0 High;Plata Metalizado
4035234#1;male;02/02/1965;SEVILLA;Sevilla;41007;FIEL;10/01/2017;30/12/2016;30/12/2016;19/07/2021;34617;YARIS;YARIS 1.0 5P LUNA;2016;1.0;Blanco Classic
4035231#1;male;01/08/1967;ALAN÷S;Sevilla;41380;FIEL;17/03/2021;17/03/2021;17/03/2021;08/02/2022;6359;RAV 4;RAV4 HYBRID 4X2 ADVANCE;2022;2.5;Negro Cosmo
4035231#1;male;01/08/1967;ALAN÷S;Sevilla;41380;FIEL;22/08/2016;22/08/2016;22/08/2016;29/07/2019;42941;YARIS;YARIS 100 Active 5P;2016;1.33;Rojo Classic
4035220#1;female;23/05/1977;SAN JUAN DE AZNALFARACHE;Sevilla;41920;FIEL;07/11/2017;31/10/2017;31/10/2017;13/07/2022;74317;AURIS;AURIS hybrid Feel;2017;1.8;Blanco Perlado
4034749#1;male;18/08/1977;Utrera;Sevilla;41710;INFIEL;29/09/2010;30/09/2010;30/09/2010;10/01/2013;57112;RAV 4;RAV4 2.2 ADVANCE 4X2;2010;2.2;PLATA METALIZADA
4034734#1;female;;SEVILLA;Sevilla;41002;INFIEL;;21/08/2007;20/08/2007;13/11/2017;197385;PRIUS;PRIUS II;2006;1.5;Gris Oscuro Metalizado
4034721#1;female;27/04/1979;DOS HERMANAS;Sevilla;41089;FIEL;29/07/2020;30/07/2020;29/07/2020;04/03/2022;11226;COROLLA;Corolla 125H e-CVT Active Tech;2020;1.8;Bronce Oliva
4034464#1;male;05/05/1970;SEVILLA;Sevilla;41015;INFIEL;29/12/2010;29/12/2010;29/12/2010;18/05/2012;107204;VERSO;VERSO 2.0 D4D 5 PLZ ACTIVE;2011;2.0 High;BLANCO
4034408#1;male;25/02/1943;SEVILLA;Sevilla;41014;INFIEL;;;;12/11/2018;132911;N/A;N/A;2003;N/A;N/A
4034360#1;male;;SEVILLA;Sevilla;41007;INFIEL;18/10/2016;30/09/2016;30/09/2016;;;YARIS;YARIS 1.0 5P LUNA;2016;1.0;Blanco Classic
4034289#1;male;14/07/1977;DOS HERMANAS;Sevilla;41701;FIEL;22/09/2016;26/09/2016;22/09/2016;27/12/2021;95073;YARIS;YARIS 1.0 5P LUNA;2016;1.0;Blanco Classic
4034130#1;male;13/06/1980;DOS HERMANAS;Sevilla;41700;INFIEL;;21/07/2005;21/07/2005;;;COROLLA SEDAN;COROLLA 1.4 D4D 90 5P SOL;2004;1.4 High;PLATA MICA MT
4034105#1;female;05/02/1971;SEVILLA;Sevilla;41014;INFIEL;03/02/2015;30/01/2015;30/01/2015;27/05/2019;93308;VERSO;VERSO 115D Advance 5 Plazas;2014;1.6;Blanco Classic
4034057#1;male;15/04/1966;San JosÇ de la Rinconada;Sevilla;41300;FIEL;06/02/2013;06/02/2013;06/02/2013;27/04/2022;111720;YARIS;YARIS hybrid Active;2012;1.5;Plata
4033946#1;female;16/05/1970;SEVILLA;Sevilla;41012;INFIEL;09/08/2010;09/08/2010;13/07/2012;17/07/2018;61359;COROLLA SEDAN;COROLLA SD 1.4 D4D ACTIVE;2009;1.4 High;Plata Metal
4033895#1;male;09/12/1957;Pilas;Sevilla;41840;INFIEL;03/05/2013;30/04/2013;30/04/2013;12/07/2016;1;RAV 4;RAV4 120D 4x2 Advance;2013;120D ECO;Blanco Classic
4033825#1;male;;And£jar;JaÇn;23740;INFIEL;;;;08/06/2016;228978;N/A;N/A;1998;N/A;N/A
4033548#1;male;14/01/1982;Alcal† de Guadaira;Sevilla;41500;INFIEL;;11/06/2014;31/01/2017;26/07/2017;126945;HILUX;HILUX D-4D DOBLE CAB. GX;2013;2.4;Blanco Classic
4033513#1;male;12/10/1946;SEVILLA;Sevilla;41018;FIEL;;30/04/2019;30/04/2019;28/03/2022;38584;NX;NX 300h 4WD;2019;2.5;TITANIUM
4033506#1;male;05/12/1957;SEVILLA;Sevilla;41012;FIEL;09/03/2016;09/03/2016;09/03/2016;22/04/2022;58549;AURIS;AURIS hybrid Active;2015;1.8;Bronce Maroc
4033442#1;female;;Utrera;Sevilla;41710;INFIEL;;10/08/2006;10/08/2006;07/02/2017;95864;YARIS;YARIS 1.4 D4D 3P YARIS 5T/M;2006;1.4;Plata
4033361#1;female;;SEVILLA;Sevilla;41020;INFIEL;;30/12/2008;30/12/2008;01/08/2019;81427;AVENSIS;AVENSIS 1.6 SD ACTIVE;2009;1.6;Gris Oscuro Metal
4033167#1;female;10/12/1977;Villanueva del R°o y Minas;Sevilla;41350;INFIEL;08/11/2013;08/11/2013;28/09/2016;09/10/2017;70499;AURIS;AURIS 5P 90D M/T ACTIVE;2013;1.4 LOW;Blanco Classic
4033066#1;male;29/03/1967;SEVILLA;Sevilla;41016;FIEL;20/04/2021;20/04/2021;23/12/2021;26/04/2022;24916;TOYOTA C-HR;TOYOTA C-HR 125H eCVT 5 P. ADV;2021;1.8;Gris Grafito
4033026#1;male;;SEVILLA;Sevilla;41005;INFIEL;;;;12/09/2008;180533;N/A;N/A;1996;N/A;N/A
4032979#1;male;01/11/1961;SEVILLA;Sevilla;41015;FIEL;30/07/2010;30/07/2010;30/07/2010;19/07/2021;362618;PRIUS;PRIUS Eco;2009;1.8;Blanco Classic
4032832#1;female;21/05/1982;Alcal† de Guadaira;Sevilla;41500;FIEL;22/08/2017;23/08/2017;22/08/2017;05/11/2021;45745;YARIS;YARIS hybrid Active;2017;1.5;Blanco Classic
4032799#1;female;10/03/1966;Villaverde del R°o;Sevilla;41318;INFIEL;26/02/2014;26/02/2014;26/02/2014;03/10/2018;131733;YARIS;YARIS 90D Active 5P;2014;1.4 High;Blanco Classic
4032745#1;female;22/02/1949;Palomares del R°o;Sevilla;41928;INFIEL;17/10/2014;17/10/2014;12/01/2016;22/11/2016;20836;YARIS;YARIS 90D Active 5P;2015;1.4 High;Azul elÇctrico
4032399#1;female;;SEVILLA;Sevilla;41012;FIEL;16/03/2017;27/02/2017;27/02/2017;03/11/2021;78397;TOYOTA C-HR;TOYOTA C-HR 125H eCVT 5 P. ADV;2017;1.8;Blanco Perlado
4031930#1;male;;ROTA;C†diz;11520;FIEL;23/03/2017;23/03/2017;25/05/2021;27/12/2021;58805;AURIS;AURIS hybrid Active;2017;1.8;Gris Meteoro
4031844#1;male;;SEVILLA;Sevilla;41009;INFIEL;;31/03/2008;05/05/2008;11/01/2013;67219;AURIS;AURIS 1.6 5P SOL;2007;1.6;Negro Mica
4031777#1;male;11/12/1969;Villanueva del R°o y Minas;Sevilla;41350;INFIEL;;16/02/2005;23/07/2007;28/09/2018;221896;COROLLA SEDAN;COROLLA 2.0 D4D 116 5P TERRA;2004;2.0 High;PLATA MICA MT
4031619#1;male;15/11/1971;Alcal† de Guadaira;Sevilla;41500;INFIEL;;14/03/2006;14/03/2006;25/02/2016;135490;VERSO;COROLLA VERSO 1.8 7PZ SOL;2006;1.8;Plata Metal
4031528#1;male;;Alcal† de Guadaira;Sevilla;41500;INFIEL;;;;14/10/2020;298561;N/A;N/A;1999;N/A;N/A
4031295#1;male;14/06/1958;CARMONA;Sevilla;41410;INFIEL;;;;11/01/2007;1;LAND CRUISER;LAND CRUISER D-4D 5P MANUAL;2003;3.0;BEIGE CHAMPAGNE
4031177#1;male;16/07/1964;DOS HERMANAS;Sevilla;41089;INFIEL;;13/02/2008;13/02/2008;29/09/2011;30121;VERSO;COROLLA VERSO 1.8 7PZ SOL;2007;1.8;Gris Mica
4031027#1;male;;SEVILLA;Sevilla;41013;INFIEL;;01/10/2008;30/09/2008;08/06/2020;153192;YARIS;"YARIS 1.4 D4D 5P ""YARIS""";2007;1.4 High;ROJO
4030965#1;female;03/03/1951;DOS HERMANAS;Sevilla;41702;FIEL;;31/12/2007;31/12/2007;04/01/2021;147937;YARIS;YARIS 1.4 D4D 3P SOL;2007;1.4 High;Plata Mica Metal
4030958#1;female;22/10/2006;El Acebuchal;Sevilla;41500;INFIEL;;08/11/2006;08/11/2006;13/06/2018;165912;COROLLA SEDAN;COROLLA 2.0 D4D 116 5P LUNA;2006;2.0 High;PLATA MICA MT
4030825#1;male;12/04/1962;SEVILLA;Sevilla;41015;POT INFIEL;30/08/2013;30/08/2013;30/08/2013;07/06/2021;43225;AURIS;AURIS hybrid Active;2013;1.8;Blanco Classic
4030730#1;male;31/07/1976;MAIRENA DEL ALJARAFE;Sevilla;41927;FIEL;;29/10/2020;29/10/2020;02/12/2021;23921;RAV 4;RAV4 HYBRID 4X2 ADVANCE;2022;2.5;Blanco Perlado
4030730#1;male;31/07/1976;MAIRENA DEL ALJARAFE;Sevilla;41927;FIEL;05/11/2015;30/10/2015;30/10/2015;29/09/2021;101567;VERSO;VERSO 130 Advance 7 Plazas;2015;1.6;Abisal
4030453#1;male;20/05/1962;SEVILLA;Sevilla;41020;INFIEL;01/12/2010;30/11/2010;30/11/2010;17/07/2018;136875;AURIS;AURIS 5P 90D M/T ACTIVE;2010;1.4 LOW;Blanco White Snow
4030444#1;male;30/05/1968;GELVES;Sevilla;41120;INFIEL;26/08/2015;26/08/2015;26/08/2015;12/04/2019;91814;VERSO;VERSO 115D Advance 5 Plazas;2015;1.6;Blanco Classic
4030375#1;female;23/01/1952;Palomares del R°o;Sevilla;41928;FIEL;;;;01/04/2022;105586;N/A;N/A;2003;N/A;N/A
4030284#1;male;10/07/1974;San JosÇ de la Rinconada;Sevilla;41300;FIEL;08/08/2017;08/08/2017;08/08/2017;26/07/2021;55173;AVENSIS;Avensis 150D TS Advance;2016;2.0D;Pure White
4030014#1;male;24/02/1985;SEVILLA;Sevilla;41007;FIEL;04/08/2016;29/07/2016;29/07/2016;29/09/2021;94768;AURIS;AURIS 5P 90D M/T ACTIVE;2016;1.4 LOW;Pure White
4029971#1;male;26/04/1969;MAIRENA DEL ALJARAFE;Sevilla;41927;FIEL;31/10/2017;31/10/2017;31/10/2017;12/11/2021;53725;AURIS;AURIS 120T Active;2017;1.2T;Blanco Classic
4029971#1;male;26/04/1969;MAIRENA DEL ALJARAFE;Sevilla;41927;FIEL;;29/12/2006;29/12/2006;16/11/2018;222588;COROLLA SEDAN;COROLLA 1.6 3P LUNA;2006;1.6;AZUL ELECTRICO
4029919#1;female;02/03/1956;CAMAS;Sevilla;41900;FIEL;20/06/2016;31/05/2016;31/05/2016;28/03/2022;27232;AURIS;AURIS hybrid Active;2015;1.8;Pure White
4029887#1;male;19/12/1952;SEVILLA;Sevilla;41010;FIEL;23/03/2015;23/03/2015;23/03/2015;22/09/2021;115406;VERSO;VERSO 140 M-DRV Advance 7 Plz;2014;1.8;Blanco Classic
4029775#1;male;24/04/1976;SEVILLA;Sevilla;41005;INFIEL;;27/11/2008;27/11/2008;27/11/2015;110601;VERSO;COROLLA VERSO D4D 136 7PZ SOL;2008;2.2;Azul Oscuro Mica
4029725#1;male;;ARAHAL;Sevilla;41600;INFIEL;;26/03/2009;10/05/2010;29/06/2011;40504;VERSO;COROLLA VERSO D4D 136 7PZ SOL;2008;2.2;Azul Oscuro Mica
4029682#1;male;13/10/1977;SEVILLA;Sevilla;41005;INFIEL;;14/05/2007;14/05/2007;07/12/2016;186629;LAND CRUISER;LAND CRUISER D-4D 5P VX AT;2007;3.0;NEGRO
4029638#1;male;;SEVILLA;Sevilla;41013;FIEL;26/10/2012;26/10/2012;26/10/2012;10/12/2021;129128;AVENSIS;AVENSIS 140 Advance;2012;1.8;Azul Abisal
4029567#1;male;25/01/1974;MAIRENA DEL ALJARAFE;Sevilla;41927;INFIEL;;01/03/2006;28/02/2006;05/03/2019;265863;VERSO;COROLLA VERSO D4D 136 7PZ SOL;2006;2.2;Negro Mica
4029352#1;male;04/12/1965;DOS HERMANAS;Sevilla;41702;INFIEL;;17/07/2006;17/07/2006;19/12/2018;117866;AVENSIS;AVENSIS 2.0 D4D 126 4P SOL;2006;2.0 High;PLATA MT
4029238#1;male;02/06/1971;SEVILLA;Sevilla;41003;FIEL;27/12/2021;27/12/2021;27/12/2021;23/12/2021;5;YARIS CROSS;Yaris Cross 120H e-CVT 5P;2021;1.5;Blanco Classic
4028852#1;female;30/05/1960;SEVILLA;Sevilla;41013;FIEL;28/06/2016;28/06/2016;28/06/2016;23/11/2021;58000;AURIS;AURIS 120T Active;2015;1.2T;Pure White
4028697#1;male;05/02/1972;MAIRENA DEL ALJARAFE;Sevilla;41927;FIEL;;21/02/2006;21/02/2006;08/01/2019;156933;VERSO;COROLLA VERSO D4D 136 7PZ SOL;2006;2.2;Plata Metal
4028350#1;male;21/06/1960;SEVILLA;Sevilla;41015;INFIEL;;01/02/2008;31/01/2008;08/07/2014;1;VERSO;COROLLA VERSO 1.8 7PZ SOL;2007;1.8;Gris Mica
4028260#1;female;14/09/1964;SEVILLA;Sevilla;41018;POT INFIEL;;23/10/2007;18/10/2007;07/04/2021;57487;AURIS;AURIS 1.4 5P LUNA;2007;1.4;Plata Metal
4028159#1;female;07/09/1986;SEVILLA;Sevilla;41013;INFIEL;12/01/2016;30/12/2015;30/12/2015;21/10/2020;77303;AURIS;AURIS hybrid Feel;2015;1.8;Azul Denim
4028121#1;male;;SEVILLA;Sevilla;41006;FIEL;01/04/2015;30/12/2014;30/12/2014;23/11/2021;88521;AURIS TOURING SPORTS;AURIS hybrid TS Active;2014;1.8;Blanco Classic
4028112#1;male;;Utrera;Sevilla;41710;INFIEL;09/01/2013;28/12/2012;28/12/2012;01/10/2015;77785;LAND CRUISER;LAND CRUISER D-4D 3P VX AT;2012;3.0;Blanco Perlado
4028070#1;male;19/06/1976;SEVILLA;Sevilla;41013;FIEL;23/06/2020;24/06/2020;23/06/2020;10/06/2022;16316;TOYOTA C-HR;TOYOTA C-HR 180H eCVT 5P ADV;2020;2.0 High;Negro Azabache
4028011#1;male;15/07/1945;CARMONA;Sevilla;41410;FIEL;10/09/2010;10/09/2010;10/09/2010;03/03/2022;161265;AVENSIS;AVENSIS 2.0 126 CSPORT ADVANCE;2010;2.0 High;Azul Grisaceo Metal
4027980#1;female;08/04/1976;TRAJANO;Sevilla;41727;INFIEL;;21/02/2007;21/02/2007;14/12/2017;187230;YARIS;YARIS 1.4 D4D 5P LUNA 5T/M;2006;1.4;PLATA OSCURO
4027953#1;male;08/01/1954;SEVILLA;Sevilla;41020;FIEL;;02/07/2007;30/06/2007;11/07/2022;240322;PRIUS;PRIUS II;2006;1.5;Plata Metalizado
4027853#1;male;08/05/1977;MADRID;Madrid;28017;FIEL;21/04/2010;22/04/2010;21/04/2010;21/09/2021;130744;AURIS;AURIS 2.0 D4D 3 PUERTAS ACTIVE;2010;2.0 High;Azul Blue Electric
4027479#1;female;13/01/1927;SEVILLA;Sevilla;41010;POT INFIEL;12/01/2010;30/11/2009;30/11/2009;21/06/2021;82941;RAV 4;RAV4 2.2 ADVANCE 4X2;2009;2.2;NEGRO
4027460#1;male;;SEVILLA;Sevilla;41013;FIEL;;;;10/05/2022;357052;N/A;N/A;2000;N/A;N/A
4027273#1;male;05/11/1974;TOMARES;Sevilla;41940;INFIEL;;30/01/2009;30/01/2009;30/01/2009;0;VERSO;COROLLA VERSO 1.8 7PZ SOL;2008;1.8;Gris Mica
4027171#1;male;12/11/1944;Mairena del Alcor;Sevilla;41510;INFIEL;;31/08/2006;31/08/2006;02/08/2018;148502;COROLLA SEDAN;COROLLA 1.4 D4D 90 5P LUNA;2006;1.4 High;AZUL OSCURO MICA MT
4027149#1;female;06/10/1973;SEVILLA;Sevilla;41015;POT INFIEL;05/01/2010;30/12/2009;30/12/2009;26/04/2021;89916;VERSO;VERSO 130 Business 7 plazas;2009;1.6;Negro Mica
4026823#1;female;11/11/1970;Castilleja de Guzm†n;Sevilla;41908;INFIEL;;11/04/2005;26/09/2007;24/04/2008;10;COROLLA SEDAN;COROLLA 2.0 D4D 116 5P TERRA;2004;2.0 High;NEGRO MICA MT
4026738#1;male;;SEVILLA;Sevilla;41011;INFIEL;29/06/2011;29/06/2011;29/06/2011;13/06/2019;51290;COROLLA SEDAN;COROLLA SD 1.33 ACTIVE;2009;1.33;Negro Mica Metal
4026609#1;male;05/01/1969;EL VISO DEL ALCOR;Sevilla;41520;INFIEL;;18/12/2018;14/05/2004;18/12/2018;132875;VERSO;COROLLA VERSO D4D 116 7PZ SOL;2004;2.0 High;PLATA MT
4026464#1;female;31/03/1964;SEVILLA;Sevilla;41008;POT INFIEL;16/07/2013;16/07/2013;16/07/2013;02/07/2021;31026;AURIS;AURIS hybrid Active;2013;1.8;Blanco Classic
4026372#1;male;28/07/1989;HUELVA;Huelva;21006;FIEL;27/02/2018;27/02/2018;27/02/2018;03/03/2022;48714;AURIS;AURIS 120T Active;2018;1.2T;Azul OcÇano
4026348#1;male;12/02/1967;Lora del R°o;Sevilla;41440;FIEL;;29/11/2021;29/11/2021;09/12/2021;5;YARIS;Yaris  120 T/M 6v 5P S Edition;2023;1.5;Blanco Classic
4026309#1;male;09/01/1979;EL VISO DEL ALCOR;Sevilla;41520;N/A;;26/09/2007;26/09/2007;05/07/2019;202048;AURIS;AURIS 2.0 126 5P LUNA;2007;2.0 High;Azul Claro Mica Metal
4026088#1;female;29/08/1987;SEVILLA;Sevilla;41001;INFIEL;;28/10/2014;15/11/2016;;;;Auris Touring Sports H°brido;2014;;
4026028#1;male;03/12/1973;Cazalla de la Sierra;Sevilla;41370;INFIEL;;;;05/11/2013;170219;N/A;N/A;2002;N/A;N/A
4025940#1;male;16/08/1959;SEVILLA;Sevilla;41008;INFIEL;;21/11/2008;21/11/2008;17/07/2019;167304;AVENSIS;AVENSIS 150D Executive;2008;2.2;Verde Oliva Mica Metal
4025804#1;male;05/02/1971;DOS HERMANAS;Sevilla;41089;INFIEL;26/10/2009;26/10/2009;26/10/2009;04/12/2012;19518;RAV 4;RAV4 2.0 ADVANCE 4x2;2009;2.0 Low;NEGRO
4025509#1;female;;;;;INFIEL;02/07/2014;02/07/2014;16/10/2015;30/05/2019;43000;YARIS;YARIS 70 City 5P;2014;1.0;Blanco Classic
4025421#1;female;06/09/1963;SEVILLA;Sevilla;41020;INFIEL;;28/06/2007;28/06/2007;07/06/2019;126704;VERSO;COROLLA VERSO D4D 136 7PZ SOL;2006;2.2;Azul Oscuro Mica
4025221#1;female;28/07/1966;SEVILLA;Sevilla;41013;INFIEL;;29/04/2009;29/04/2009;07/06/2018;51625;YARIS;YARIS 1.3 5P SOL;2007;1.3;Plata Oscuro Metal
4024982#1;male;02/01/1976;SEVILLA;Sevilla;41019;INFIEL;;;;05/12/2007;60921;N/A;N/A;2003;N/A;N/A
4024968#1;female;16/04/1971;SEVILLA;Sevilla;41003;FIEL;19/10/2016;19/10/2016;19/10/2016;10/06/2022;41841;AURIS;AURIS 120T Active;2015;1.2T;Azul Marino
4024853#1;male;06/08/1971;SEVILLA;Sevilla;41007;POT INFIEL;07/03/2018;26/02/2018;26/02/2018;31/05/2021;12747;YARIS;YARIS hybrid Active;2018;1.5;Azul NÇbula
4024846#1;male;24/04/1966;SEVILLA;Sevilla;41007;N/A;23/02/2011;24/02/2011;24/02/2011;18/06/2019;74687;AYGO X CROSS;AYGO 70 5P LIVE;2010;1.0;Blanco Nieve Classic
4024738#1;male;10/08/1974;SEVILLA;Sevilla;41001;FIEL;09/11/2011;31/10/2011;31/10/2011;23/11/2021;104253;PRIUS;PRIUS ADVANCE;2009;1.8;GRIS PIZARRA
4024652#1;male;24/01/1964;VILLAMANRIQUE DE LA CONDESA;Sevilla;41850;FIEL;01/04/2013;26/03/2013;26/03/2013;17/09/2021;184153;AURIS;AURIS 5P 90D M/T ACTIVE;2013;1.4 LOW;Blanco Classic
4024465#1;male;28/09/1974;SEVILLA;Sevilla;41012;FIEL;07/12/2016;30/11/2016;30/11/2016;26/08/2021;77593;VERSO;VERSO 130 Advance 7 Plazas;2016;1.6;Blanco Classic
4024200#1;male;30/09/1965;FUENTES DE ANDALUC÷A;Sevilla;41420;INFIEL;20/04/2015;21/04/2015;21/04/2015;20/12/2018;60541;RAV 4;RAV4 120D 4x4 Advance;2015;120D ECO;Blanco Classic
4024098#1;male;03/02/1969;SEVILLA;Sevilla;41001;FIEL;04/04/2011;31/03/2011;31/03/2011;22/06/2022;183451;AVENSIS;AVENSIS 2.0 126 SD ACTIVE;2010;2.0 High;Gris Oscuro Metal
4023980#1;male;07/06/1974;SEVILLA;Sevilla;41015;FIEL;12/06/2017;31/05/2017;31/05/2017;03/06/2022;43859;RAV 4;RAV4 HYBRID 4X2 ADVANCE;2017;2.5;Gris Grafito
4023837#1;female;14/05/1951;SEVILLA;Sevilla;41007;INFIEL;;26/03/2008;26/03/2008;22/11/2018;36335;YARIS;YARIS 1.3 5P EDICION ESPECIAL;2007;1.3;Negro Mica
4023680#1;female;04/11/1954;SEVILLA;Sevilla;41019;INFIEL;21/12/2012;21/12/2012;21/12/2012;01/12/2020;70092;AURIS;AURIS 1.4 D4D DPF 5P ACTIVE;2012;1.4 LOW;Plata
4023642#1;male;23/03/1979;Alcolea del R°o;Sevilla;41449;POT INFIEL;01/03/2010;01/03/2010;16/01/2012;17/05/2021;274369;YARIS;YARIS 90D live 5P;2010;1.4 High;Blanco Nieve Classic
4023586#1;male;21/01/1945;Fuentes de Andaluc°a;Sevilla;41420;INFIEL;;24/05/2007;24/05/2007;31/07/2018;319068;RAV 4;RAV4 D-4D 2.2 SOL;2006;2.2;GRIS OSCURO MICA
4023582#1;male;14/10/1972;BORMUJOS;Sevilla;41930;FIEL;29/07/2009;29/07/2009;30/06/2010;07/09/2021;204239;AVENSIS;AVENSIS 2.0 D4D SD ACTIVE;2009;2.0 High;Gris Oscuro Metal
4023433#1;male;08/04/1982;ARACENA;Huelva;21200;INFIEL;;31/03/2008;31/03/2008;12/11/2019;63664;AURIS;AURIS 1.6 5P SOL;2007;1.6;Negro Mica
4023314#1;male;27/09/1972;SEVILLA;Sevilla;41011;INFIEL;26/10/2009;26/10/2009;26/10/2009;02/06/2018;89070;AURIS;AURIS 2.0 D4D 3 PUERTAS ACTIVE;2009;2.0 High;Azul Oscuro Mica
4023215#1;female;08/02/1970;MOR‡N DE LA FRONTERA;Sevilla;41530;INFIEL;;31/05/2005;31/05/2005;11/12/2008;22338;COROLLA SEDAN;COROLLA 1.6 5P SOL;2004;1.6;PLATA MICA MT
4023151#1;male;15/08/1978;San JosÇ de la Rinconada;Sevilla;41300;INFIEL;;13/03/2009;16/06/2011;01/04/2014;62836;AVENSIS;AVENSIS 2.0 D4D SD ACTIVE;2009;2.0 High;Gris Metal
4023087#1;male;09/10/1950;SEVILLA;Sevilla;41020;FIEL;25/06/2014;26/06/2014;25/06/2014;10/01/2022;82473;AURIS;AURIS hybrid Advance;2014;1.8;Plata
4022994#1;male;;SEVILLA;Sevilla;41011;INFIEL;15/04/2015;15/04/2015;15/04/2015;21/05/2019;124916;HILUX;HILUX D-4D DOBLE CAB. GX;2014;2.4;Blanco Classic
4022701#1;female;09/12/1978;UMBRETE;Sevilla;41806;FIEL;09/11/2017;09/11/2017;09/11/2017;07/09/2021;49450;RAV 4;RAV4 HYBRID 4X2 ADVANCE;2018;2.5;Blanco Classic
4022665#1;female;24/05/1952;Marchena;Sevilla;41620;INFIEL;20/11/2014;31/10/2014;31/10/2014;17/05/2019;55150;AURIS;AURIS 5P 130 M/T ACTIVE;2014;1.6;Blanco Classic
4022553#1;female;22/10/1956;SEVILLA;Sevilla;41020;POT INFIEL;19/10/2012;19/10/2012;19/10/2012;25/06/2021;13533;YARIS;YARIS 100 Active 5P;2012;1.33;Negro Azabache
4022469#1;female;19/08/1961;DOS HERMANAS;Sevilla;41704;INFIEL;;04/05/2009;14/04/2011;27/11/2017;38643;YARIS;YARIS 100 5P City;2009;1.33;Negro Mica
4022438#1;male;10/10/1981;SEVILLA;Sevilla;41007;INFIEL;;;;24/06/2020;1;N/A;N/A;2003;N/A;N/A
4022315#1;male;15/03/1967;SEVILLA;Sevilla;41008;INFIEL;;;;19/06/2019;84987;N/A;N/A;2002;N/A;N/A
4022257#1;female;20/01/1982;SEVILLA;Sevilla;41020;INFIEL;;11/03/2009;06/04/2010;07/02/2020;141652;AURIS;AURIS 1.4 90 5P LUNA;2007;1.4 High;Azul Claro Mica Metal
4022221#1;female;06/07/1966;SEVILLA;Sevilla;41012;FIEL;;12/08/2005;12/08/2005;06/09/2021;186444;RAV 4;RAV4 D-4D 5 PUERTAS;2004;2.0 Low;VERDE TUNDRA ME
4022055#1;male;01/01/1960;TOMARES;Sevilla;41940;INFIEL;;27/09/2018;27/09/2018;11/12/2018;15514;PRIUS+;PRIUS+ Advance;2018;1.8;Blanco Classic
4022008#1;female;22/03/1983;;;;INFIEL;16/08/2012;16/08/2012;16/08/2012;26/05/2020;81230;YARIS;YARIS 70 City 5P;2012;1.0;Blanco Nieve Classic
4021998#1;male;12/03/1958;SEVILLA;Sevilla;41005;INFIEL;17/09/2015;17/09/2015;17/09/2015;17/02/2020;32663;YARIS;YARIS hybrid Active;2015;1.5;Blanco Classic
